CO_LEG,District,Step
Yakima015,4,16200
CO_LEG,District,Step
Adams009,4,16225
Asotin009,4,16225
Benton008,4,16225
Benton016,4,16225
Chelan012,0,16225
Clallam024,2,16225
Clark015,3,16225
Clark017,3,16225
Clark018,3,16225
Clark049,3,16225
Columbia016,4,16225
Cowlitz018,3,16225
Cowlitz019,3,16225
Douglas012,4,16225
Ferry007,0,16225
Franklin009,4,16225
Franklin016,4,16225
Garfield009,4,16225
Grant012,4,16225
Grant013,4,16225
Grays Harbor019,2,16225
Grays Harbor024,2,16225
Grays Harbor035,2,16225
Island010,0,16225
Jefferson024,2,16225
King001,1,16225
King005,5,16225
King011,9,16225
King030,5,16225
King031,4,16225
King032,1,16225
King033,9,16225
King034,9,16225
King036,1,16225
King037,9,16225
King039,0,16225
King041,9,16225
King043,1,16225
King045,6,16225
King046,1,16225
King047,5,16225
King048,6,16225
Kitsap023,2,16225
Kitsap026,2,16225
Kitsap035,0,16225
Kittitas013,4,16225
Klickitat015,3,16225
Lewis020,3,16225
Lincoln007,8,16225
Mason035,2,16225
Okanogan007,0,16225
Okanogan012,0,16225
Pacific019,2,16225
Pend Oreille007,8,16225
Pierce002,7,16225
Pierce025,7,16225
Pierce026,2,16225
Pierce027,5,16225
Pierce028,7,16225
Pierce029,7,16225
Pierce031,5,16225
San Juan040,6,16225
Skagit010,6,16225
Skagit021,0,16225
Skagit039,0,16225
Skagit040,6,16225
Skamania015,3,16225
Snohomish001,1,16225
Snohomish010,0,16225
Snohomish021,0,16225
Snohomish032,1,16225
Snohomish038,0,16225
Snohomish039,6,16225
Snohomish044,0,16225
Snohomish048,6,16225
Spokane003,8,16225
Spokane004,8,16225
Spokane006,8,16225
Spokane007,8,16225
Spokane009,8,16225
Stevens007,8,16225
Thurston002,2,16225
Thurston020,2,16225
Thurston022,7,16225
Thurston035,2,16225
Wahkiakum019,3,16225
Walla Walla016,4,16225
Whatcom039,0,16225
Whatcom040,6,16225
Whatcom042,0,16225
Whitman009,4,16225
Yakima013,4,16225
Yakima014,3,16225
Yakima015,4,16225
CO_LEG,District,Step
Adams009,4,16250
Asotin009,4,16250
Benton008,4,16250
Benton016,4,16250
Chelan012,4,16250
Clallam024,2,16250
Clark015,3,16250
Clark017,3,16250
Clark018,3,16250
Clark049,3,16250
Columbia016,4,16250
Cowlitz018,3,16250
Cowlitz019,3,16250
Douglas012,4,16250
Ferry007,8,16250
Franklin009,4,16250
Franklin016,4,16250
Garfield009,4,16250
Grant012,4,16250
Grant013,4,16250
Grays Harbor019,2,16250
Grays Harbor024,2,16250
Grays Harbor035,2,16250
Island010,0,16250
Jefferson024,2,16250
King001,1,16250
King005,5,16250
King011,9,16250
King030,5,16250
King031,4,16250
King032,1,16250
King033,9,16250
King034,9,16250
King036,1,16250
King037,9,16250
King039,6,16250
King041,9,16250
King043,1,16250
King045,6,16250
King046,1,16250
King047,5,16250
King048,6,16250
Kitsap023,2,16250
Kitsap026,2,16250
Kitsap035,0,16250
Kittitas013,4,16250
Klickitat015,3,16250
Lewis020,3,16250
Lincoln007,8,16250
Mason035,2,16250
Okanogan007,0,16250
Okanogan012,0,16250
Pacific019,2,16250
Pend Oreille007,8,16250
Pierce002,7,16250
Pierce025,7,16250
Pierce026,2,16250
Pierce027,5,16250
Pierce028,7,16250
Pierce029,7,16250
Pierce031,5,16250
San Juan040,6,16250
Skagit010,6,16250
Skagit021,0,16250
Skagit039,0,16250
Skagit040,6,16250
Skamania015,3,16250
Snohomish001,6,16250
Snohomish010,0,16250
Snohomish021,0,16250
Snohomish032,0,16250
Snohomish038,0,16250
Snohomish039,6,16250
Snohomish044,0,16250
Snohomish048,6,16250
Spokane003,8,16250
Spokane004,8,16250
Spokane006,8,16250
Spokane007,8,16250
Spokane009,8,16250
Stevens007,8,16250
Thurston002,7,16250
Thurston020,2,16250
Thurston022,2,16250
Thurston035,2,16250
Wahkiakum019,2,16250
Walla Walla016,4,16250
Whatcom039,0,16250
Whatcom040,0,16250
Whatcom042,0,16250
Whitman009,8,16250
Yakima013,4,16250
Yakima014,5,16250
Yakima015,4,16250
CO_LEG,District,Step
Adams009,4,16275
Asotin009,4,16275
Benton008,4,16275
Benton016,4,16275
Chelan012,4,16275
Clallam024,2,16275
Clark015,3,16275
Clark017,3,16275
Clark018,3,16275
Clark049,3,16275
Columbia016,4,16275
Cowlitz018,3,16275
Cowlitz019,3,16275
Douglas012,4,16275
Ferry007,0,16275
Franklin009,4,16275
Franklin016,4,16275
Garfield009,4,16275
Grant012,4,16275
Grant013,4,16275
Grays Harbor019,2,16275
Grays Harbor024,2,16275
Grays Harbor035,2,16275
Island010,0,16275
Jefferson024,2,16275
King001,1,16275
King005,9,16275
King011,9,16275
King030,5,16275
King031,4,16275
King032,1,16275
King033,9,16275
King034,9,16275
King036,1,16275
King037,9,16275
King039,6,16275
King041,6,16275
King043,1,16275
King045,6,16275
King046,1,16275
King047,5,16275
King048,6,16275
Kitsap023,2,16275
Kitsap026,2,16275
Kitsap035,0,16275
Kittitas013,4,16275
Klickitat015,4,16275
Lewis020,3,16275
Lincoln007,8,16275
Mason035,2,16275
Okanogan007,0,16275
Okanogan012,0,16275
Pacific019,2,16275
Pend Oreille007,8,16275
Pierce002,7,16275
Pierce025,7,16275
Pierce026,2,16275
Pierce027,5,16275
Pierce028,7,16275
Pierce029,7,16275
Pierce031,5,16275
San Juan040,6,16275
Skagit010,6,16275
Skagit021,0,16275
Skagit039,0,16275
Skagit040,6,16275
Skamania015,3,16275
Snohomish001,6,16275
Snohomish010,0,16275
Snohomish021,0,16275
Snohomish032,0,16275
Snohomish038,0,16275
Snohomish039,6,16275
Snohomish044,0,16275
Snohomish048,6,16275
Spokane003,8,16275
Spokane004,8,16275
Spokane006,8,16275
Spokane007,8,16275
Spokane009,8,16275
Stevens007,8,16275
Thurston002,7,16275
Thurston020,2,16275
Thurston022,2,16275
Thurston035,2,16275
Wahkiakum019,3,16275
Walla Walla016,4,16275
Whatcom039,0,16275
Whatcom040,0,16275
Whatcom042,0,16275
Whitman009,8,16275
Yakima013,4,16275
Yakima014,5,16275
Yakima015,4,16275
CO_LEG,District,Step
Adams009,4,16300
Asotin009,4,16300
Benton008,4,16300
Benton016,4,16300
Chelan012,6,16300
Clallam024,2,16300
Clark015,3,16300
Clark017,3,16300
Clark018,3,16300
Clark049,3,16300
Columbia016,4,16300
Cowlitz018,3,16300
Cowlitz019,3,16300
Douglas012,6,16300
Ferry007,0,16300
Franklin009,4,16300
Franklin016,4,16300
Garfield009,4,16300
Grant012,4,16300
Grant013,4,16300
Grays Harbor019,2,16300
Grays Harbor024,2,16300
Grays Harbor035,2,16300
Island010,0,16300
Jefferson024,2,16300
King001,1,16300
King005,9,16300
King011,9,16300
King030,5,16300
King031,5,16300
King032,1,16300
King033,9,16300
King034,9,16300
King036,1,16300
King037,9,16300
King039,6,16300
King041,9,16300
King043,1,16300
King045,6,16300
King046,1,16300
King047,5,16300
King048,6,16300
Kitsap023,2,16300
Kitsap026,2,16300
Kitsap035,0,16300
Kittitas013,4,16300
Klickitat015,4,16300
Lewis020,3,16300
Lincoln007,8,16300
Mason035,2,16300
Okanogan007,0,16300
Okanogan012,0,16300
Pacific019,2,16300
Pend Oreille007,8,16300
Pierce002,7,16300
Pierce025,5,16300
Pierce026,2,16300
Pierce027,5,16300
Pierce028,7,16300
Pierce029,7,16300
Pierce031,5,16300
San Juan040,6,16300
Skagit010,6,16300
Skagit021,0,16300
Skagit039,0,16300
Skagit040,6,16300
Skamania015,3,16300
Snohomish001,6,16300
Snohomish010,0,16300
Snohomish021,0,16300
Snohomish032,0,16300
Snohomish038,0,16300
Snohomish039,6,16300
Snohomish044,0,16300
Snohomish048,6,16300
Spokane003,8,16300
Spokane004,8,16300
Spokane006,8,16300
Spokane007,8,16300
Spokane009,8,16300
Stevens007,8,16300
Thurston002,7,16300
Thurston020,3,16300
Thurston022,2,16300
Thurston035,2,16300
Wahkiakum019,3,16300
Walla Walla016,4,16300
Whatcom039,0,16300
Whatcom040,0,16300
Whatcom042,0,16300
Whitman009,8,16300
Yakima013,4,16300
Yakima014,5,16300
Yakima015,4,16300
CO_LEG,District,Step
Adams009,4,16325
Asotin009,4,16325
Benton008,4,16325
Benton016,4,16325
Chelan012,6,16325
Clallam024,2,16325
Clark015,3,16325
Clark017,3,16325
Clark018,3,16325
Clark049,3,16325
Columbia016,4,16325
Cowlitz018,3,16325
Cowlitz019,3,16325
Douglas012,0,16325
Ferry007,8,16325
Franklin009,4,16325
Franklin016,4,16325
Garfield009,4,16325
Grant012,8,16325
Grant013,4,16325
Grays Harbor019,2,16325
Grays Harbor024,2,16325
Grays Harbor035,2,16325
Island010,0,16325
Jefferson024,2,16325
King001,1,16325
King005,6,16325
King011,9,16325
King030,5,16325
King031,5,16325
King032,1,16325
King033,5,16325
King034,9,16325
King036,1,16325
King037,9,16325
King039,6,16325
King041,9,16325
King043,9,16325
King045,6,16325
King046,1,16325
King047,5,16325
King048,6,16325
Kitsap023,2,16325
Kitsap026,2,16325
Kitsap035,0,16325
Kittitas013,4,16325
Klickitat015,4,16325
Lewis020,3,16325
Lincoln007,8,16325
Mason035,2,16325
Okanogan007,0,16325
Okanogan012,0,16325
Pacific019,2,16325
Pend Oreille007,8,16325
Pierce002,7,16325
Pierce025,5,16325
Pierce026,2,16325
Pierce027,5,16325
Pierce028,7,16325
Pierce029,7,16325
Pierce031,5,16325
San Juan040,6,16325
Skagit010,6,16325
Skagit021,0,16325
Skagit039,0,16325
Skagit040,6,16325
Skamania015,3,16325
Snohomish001,1,16325
Snohomish010,0,16325
Snohomish021,0,16325
Snohomish032,1,16325
Snohomish038,0,16325
Snohomish039,6,16325
Snohomish044,0,16325
Snohomish048,6,16325
Spokane003,8,16325
Spokane004,8,16325
Spokane006,8,16325
Spokane007,8,16325
Spokane009,8,16325
Stevens007,8,16325
Thurston002,7,16325
Thurston020,3,16325
Thurston022,2,16325
Thurston035,2,16325
Wahkiakum019,3,16325
Walla Walla016,4,16325
Whatcom039,0,16325
Whatcom040,0,16325
Whatcom042,0,16325
Whitman009,8,16325
Yakima013,4,16325
Yakima014,4,16325
Yakima015,4,16325
CO_LEG,District,Step
Adams009,4,16350
Asotin009,4,16350
Benton008,4,16350
Benton016,4,16350
Chelan012,6,16350
Clallam024,2,16350
Clark015,3,16350
Clark017,3,16350
Clark018,3,16350
Clark049,3,16350
Columbia016,4,16350
Cowlitz018,3,16350
Cowlitz019,3,16350
Douglas012,0,16350
Ferry007,0,16350
Franklin009,4,16350
Franklin016,4,16350
Garfield009,4,16350
Grant012,8,16350
Grant013,4,16350
Grays Harbor019,2,16350
Grays Harbor024,2,16350
Grays Harbor035,2,16350
Island010,0,16350
Jefferson024,2,16350
King001,1,16350
King005,6,16350
King011,9,16350
King030,5,16350
King031,4,16350
King032,1,16350
King033,5,16350
King034,9,16350
King036,1,16350
King037,9,16350
King039,6,16350
King041,9,16350
King043,1,16350
King045,6,16350
King046,1,16350
King047,5,16350
King048,6,16350
Kitsap023,2,16350
Kitsap026,2,16350
Kitsap035,0,16350
Kittitas013,4,16350
Klickitat015,3,16350
Lewis020,3,16350
Lincoln007,8,16350
Mason035,2,16350
Okanogan007,0,16350
Okanogan012,0,16350
Pacific019,3,16350
Pend Oreille007,8,16350
Pierce002,7,16350
Pierce025,5,16350
Pierce026,2,16350
Pierce027,5,16350
Pierce028,7,16350
Pierce029,7,16350
Pierce031,4,16350
San Juan040,6,16350
Skagit010,6,16350
Skagit021,0,16350
Skagit039,0,16350
Skagit040,6,16350
Skamania015,3,16350
Snohomish001,1,16350
Snohomish010,0,16350
Snohomish021,0,16350
Snohomish032,0,16350
Snohomish038,0,16350
Snohomish039,6,16350
Snohomish044,0,16350
Snohomish048,6,16350
Spokane003,8,16350
Spokane004,8,16350
Spokane006,8,16350
Spokane007,8,16350
Spokane009,8,16350
Stevens007,8,16350
Thurston002,7,16350
Thurston020,3,16350
Thurston022,2,16350
Thurston035,2,16350
Wahkiakum019,3,16350
Walla Walla016,4,16350
Whatcom039,0,16350
Whatcom040,0,16350
Whatcom042,0,16350
Whitman009,8,16350
Yakima013,4,16350
Yakima014,4,16350
Yakima015,4,16350
CO_LEG,District,Step
Adams009,8,16375
Asotin009,4,16375
Benton008,4,16375
Benton016,4,16375
Chelan012,0,16375
Clallam024,2,16375
Clark015,3,16375
Clark017,3,16375
Clark018,3,16375
Clark049,3,16375
Columbia016,4,16375
Cowlitz018,3,16375
Cowlitz019,3,16375
Douglas012,0,16375
Ferry007,0,16375
Franklin009,4,16375
Franklin016,4,16375
Garfield009,4,16375
Grant012,8,16375
Grant013,4,16375
Grays Harbor019,2,16375
Grays Harbor024,2,16375
Grays Harbor035,2,16375
Island010,6,16375
Jefferson024,2,16375
King001,1,16375
King005,6,16375
King011,9,16375
King030,5,16375
King031,5,16375
King032,1,16375
King033,5,16375
King034,9,16375
King036,1,16375
King037,9,16375
King039,0,16375
King041,9,16375
King043,1,16375
King045,6,16375
King046,1,16375
King047,9,16375
King048,6,16375
Kitsap023,2,16375
Kitsap026,2,16375
Kitsap035,0,16375
Kittitas013,4,16375
Klickitat015,4,16375
Lewis020,3,16375
Lincoln007,8,16375
Mason035,2,16375
Okanogan007,0,16375
Okanogan012,0,16375
Pacific019,2,16375
Pend Oreille007,8,16375
Pierce002,7,16375
Pierce025,5,16375
Pierce026,2,16375
Pierce027,5,16375
Pierce028,7,16375
Pierce029,7,16375
Pierce031,5,16375
San Juan040,6,16375
Skagit010,6,16375
Skagit021,0,16375
Skagit039,0,16375
Skagit040,6,16375
Skamania015,3,16375
Snohomish001,6,16375
Snohomish010,0,16375
Snohomish021,0,16375
Snohomish032,1,16375
Snohomish038,0,16375
Snohomish039,6,16375
Snohomish044,0,16375
Snohomish048,6,16375
Spokane003,8,16375
Spokane004,8,16375
Spokane006,8,16375
Spokane007,8,16375
Spokane009,8,16375
Stevens007,8,16375
Thurston002,3,16375
Thurston020,3,16375
Thurston022,2,16375
Thurston035,2,16375
Wahkiakum019,3,16375
Walla Walla016,4,16375
Whatcom039,0,16375
Whatcom040,0,16375
Whatcom042,0,16375
Whitman009,4,16375
Yakima013,4,16375
Yakima014,4,16375
Yakima015,4,16375
CO_LEG,District,Step
Adams009,4,16400
Asotin009,4,16400
Benton008,4,16400
Benton016,4,16400
Chelan012,0,16400
Clallam024,2,16400
Clark015,3,16400
Clark017,3,16400
Clark018,3,16400
Clark049,3,16400
Columbia016,4,16400
Cowlitz018,3,16400
Cowlitz019,3,16400
Douglas012,8,16400
Ferry007,8,16400
Franklin009,4,16400
Franklin016,4,16400
Garfield009,4,16400
Grant012,8,16400
Grant013,4,16400
Grays Harbor019,2,16400
Grays Harbor024,2,16400
Grays Harbor035,2,16400
Island010,6,16400
Jefferson024,2,16400
King001,6,16400
King005,6,16400
King011,9,16400
King030,5,16400
King031,4,16400
King032,1,16400
King033,5,16400
King034,9,16400
King036,1,16400
King037,9,16400
King039,6,16400
King041,9,16400
King043,1,16400
King045,6,16400
King046,1,16400
King047,9,16400
King048,6,16400
Kitsap023,2,16400
Kitsap026,2,16400
Kitsap035,0,16400
Kittitas013,4,16400
Klickitat015,4,16400
Lewis020,3,16400
Lincoln007,8,16400
Mason035,2,16400
Okanogan007,8,16400
Okanogan012,0,16400
Pacific019,2,16400
Pend Oreille007,8,16400
Pierce002,7,16400
Pierce025,5,16400
Pierce026,2,16400
Pierce027,5,16400
Pierce028,7,16400
Pierce029,7,16400
Pierce031,5,16400
San Juan040,6,16400
Skagit010,6,16400
Skagit021,0,16400
Skagit039,0,16400
Skagit040,6,16400
Skamania015,3,16400
Snohomish001,6,16400
Snohomish010,0,16400
Snohomish021,0,16400
Snohomish032,0,16400
Snohomish038,0,16400
Snohomish039,6,16400
Snohomish044,0,16400
Snohomish048,6,16400
Spokane003,8,16400
Spokane004,8,16400
Spokane006,8,16400
Spokane007,8,16400
Spokane009,8,16400
Stevens007,8,16400
Thurston002,3,16400
Thurston020,2,16400
Thurston022,2,16400
Thurston035,2,16400
Wahkiakum019,3,16400
Walla Walla016,4,16400
Whatcom039,0,16400
Whatcom040,0,16400
Whatcom042,0,16400
Whitman009,8,16400
Yakima013,4,16400
Yakima014,3,16400
Yakima015,4,16400
CO_LEG,District,Step
Adams009,4,16425
Asotin009,4,16425
Benton008,4,16425
Benton016,4,16425
Chelan012,0,16425
Clallam024,2,16425
Clark015,3,16425
Clark017,3,16425
Clark018,3,16425
Clark049,3,16425
Columbia016,4,16425
Cowlitz018,3,16425
Cowlitz019,3,16425
Douglas012,8,16425
Ferry007,8,16425
Franklin009,4,16425
Franklin016,4,16425
Garfield009,4,16425
Grant012,8,16425
Grant013,4,16425
Grays Harbor019,2,16425
Grays Harbor024,2,16425
Grays Harbor035,2,16425
Island010,6,16425
Jefferson024,2,16425
King001,1,16425
King005,9,16425
King011,9,16425
King030,5,16425
King031,5,16425
King032,1,16425
King033,5,16425
King034,9,16425
King036,1,16425
King037,1,16425
King039,6,16425
King041,9,16425
King043,1,16425
King045,6,16425
King046,1,16425
King047,5,16425
King048,6,16425
Kitsap023,2,16425
Kitsap026,2,16425
Kitsap035,0,16425
Kittitas013,4,16425
Klickitat015,4,16425
Lewis020,3,16425
Lincoln007,4,16425
Mason035,2,16425
Okanogan007,8,16425
Okanogan012,8,16425
Pacific019,2,16425
Pend Oreille007,8,16425
Pierce002,7,16425
Pierce025,5,16425
Pierce026,2,16425
Pierce027,7,16425
Pierce028,7,16425
Pierce029,5,16425
Pierce031,5,16425
San Juan040,6,16425
Skagit010,6,16425
Skagit021,0,16425
Skagit039,0,16425
Skagit040,6,16425
Skamania015,3,16425
Snohomish001,1,16425
Snohomish010,0,16425
Snohomish021,0,16425
Snohomish032,1,16425
Snohomish038,0,16425
Snohomish039,6,16425
Snohomish044,0,16425
Snohomish048,6,16425
Spokane003,8,16425
Spokane004,8,16425
Spokane006,8,16425
Spokane007,8,16425
Spokane009,8,16425
Stevens007,8,16425
Thurston002,3,16425
Thurston020,2,16425
Thurston022,2,16425
Thurston035,2,16425
Wahkiakum019,3,16425
Walla Walla016,4,16425
Whatcom039,0,16425
Whatcom040,0,16425
Whatcom042,0,16425
Whitman009,4,16425
Yakima013,4,16425
Yakima014,3,16425
Yakima015,4,16425
CO_LEG,District,Step
Adams009,8,16450
Asotin009,4,16450
Benton008,4,16450
Benton016,4,16450
Chelan012,4,16450
Clallam024,2,16450
Clark015,3,16450
Clark017,3,16450
Clark018,3,16450
Clark049,3,16450
Columbia016,4,16450
Cowlitz018,3,16450
Cowlitz019,3,16450
Douglas012,8,16450
Ferry007,8,16450
Franklin009,4,16450
Franklin016,4,16450
Garfield009,4,16450
Grant012,8,16450
Grant013,4,16450
Grays Harbor019,2,16450
Grays Harbor024,2,16450
Grays Harbor035,3,16450
Island010,6,16450
Jefferson024,2,16450
King001,1,16450
King005,9,16450
King011,9,16450
King030,5,16450
King031,5,16450
King032,1,16450
King033,5,16450
King034,9,16450
King036,1,16450
King037,1,16450
King039,4,16450
King041,9,16450
King043,1,16450
King045,6,16450
King046,1,16450
King047,5,16450
King048,6,16450
Kitsap023,2,16450
Kitsap026,2,16450
Kitsap035,0,16450
Kittitas013,4,16450
Klickitat015,4,16450
Lewis020,3,16450
Lincoln007,8,16450
Mason035,2,16450
Okanogan007,8,16450
Okanogan012,8,16450
Pacific019,2,16450
Pend Oreille007,8,16450
Pierce002,7,16450
Pierce025,5,16450
Pierce026,2,16450
Pierce027,5,16450
Pierce028,7,16450
Pierce029,7,16450
Pierce031,7,16450
San Juan040,6,16450
Skagit010,6,16450
Skagit021,0,16450
Skagit039,0,16450
Skagit040,6,16450
Skamania015,3,16450
Snohomish001,1,16450
Snohomish010,0,16450
Snohomish021,0,16450
Snohomish032,1,16450
Snohomish038,0,16450
Snohomish039,6,16450
Snohomish044,0,16450
Snohomish048,6,16450
Spokane003,8,16450
Spokane004,8,16450
Spokane006,8,16450
Spokane007,8,16450
Spokane009,8,16450
Stevens007,8,16450
Thurston002,3,16450
Thurston020,2,16450
Thurston022,2,16450
Thurston035,2,16450
Wahkiakum019,2,16450
Walla Walla016,4,16450
Whatcom039,0,16450
Whatcom040,6,16450
Whatcom042,6,16450
Whitman009,4,16450
Yakima013,4,16450
Yakima014,3,16450
Yakima015,4,16450
CO_LEG,District,Step
Adams009,4,16475
Asotin009,4,16475
Benton008,4,16475
Benton016,4,16475
Chelan012,4,16475
Clallam024,2,16475
Clark015,3,16475
Clark017,3,16475
Clark018,3,16475
Clark049,3,16475
Columbia016,4,16475
Cowlitz018,3,16475
Cowlitz019,3,16475
Douglas012,8,16475
Ferry007,8,16475
Franklin009,4,16475
Franklin016,4,16475
Garfield009,4,16475
Grant012,8,16475
Grant013,4,16475
Grays Harbor019,3,16475
Grays Harbor024,2,16475
Grays Harbor035,3,16475
Island010,6,16475
Jefferson024,2,16475
King001,6,16475
King005,9,16475
King011,9,16475
King030,5,16475
King031,7,16475
King032,1,16475
King033,5,16475
King034,9,16475
King036,1,16475
King037,1,16475
King039,4,16475
King041,9,16475
King043,1,16475
King045,6,16475
King046,1,16475
King047,5,16475
King048,6,16475
Kitsap023,2,16475
Kitsap026,2,16475
Kitsap035,0,16475
Kittitas013,4,16475
Klickitat015,4,16475
Lewis020,3,16475
Lincoln007,8,16475
Mason035,2,16475
Okanogan007,8,16475
Okanogan012,8,16475
Pacific019,3,16475
Pend Oreille007,8,16475
Pierce002,7,16475
Pierce025,7,16475
Pierce026,2,16475
Pierce027,5,16475
Pierce028,7,16475
Pierce029,7,16475
Pierce031,7,16475
San Juan040,6,16475
Skagit010,6,16475
Skagit021,0,16475
Skagit039,0,16475
Skagit040,6,16475
Skamania015,3,16475
Snohomish001,0,16475
Snohomish010,0,16475
Snohomish021,0,16475
Snohomish032,1,16475
Snohomish038,0,16475
Snohomish039,6,16475
Snohomish044,0,16475
Snohomish048,6,16475
Spokane003,8,16475
Spokane004,8,16475
Spokane006,8,16475
Spokane007,8,16475
Spokane009,8,16475
Stevens007,8,16475
Thurston002,2,16475
Thurston020,2,16475
Thurston022,2,16475
Thurston035,2,16475
Wahkiakum019,3,16475
Walla Walla016,4,16475
Whatcom039,0,16475
Whatcom040,6,16475
Whatcom042,6,16475
Whitman009,8,16475
Yakima013,4,16475
Yakima014,7,16475
Yakima015,4,16475
CO_LEG,District,Step
Adams009,4,16500
Asotin009,4,16500
Benton008,4,16500
Benton016,4,16500
Chelan012,4,16500
Clallam024,2,16500
Clark015,3,16500
Clark017,3,16500
Clark018,3,16500
Clark049,3,16500
Columbia016,4,16500
Cowlitz018,3,16500
Cowlitz019,3,16500
Douglas012,8,16500
Ferry007,8,16500
Franklin009,4,16500
Franklin016,4,16500
Garfield009,4,16500
Grant012,8,16500
Grant013,4,16500
Grays Harbor019,3,16500
Grays Harbor024,2,16500
Grays Harbor035,3,16500
Island010,6,16500
Jefferson024,2,16500
King001,6,16500
King005,9,16500
King011,9,16500
King030,5,16500
King031,7,16500
King032,1,16500
King033,5,16500
King034,5,16500
King036,1,16500
King037,9,16500
King039,6,16500
King041,9,16500
King043,1,16500
King045,6,16500
King046,1,16500
King047,5,16500
King048,6,16500
Kitsap023,2,16500
Kitsap026,2,16500
Kitsap035,0,16500
Kittitas013,4,16500
Klickitat015,4,16500
Lewis020,3,16500
Lincoln007,8,16500
Mason035,2,16500
Okanogan007,8,16500
Okanogan012,8,16500
Pacific019,3,16500
Pend Oreille007,8,16500
Pierce002,7,16500
Pierce025,5,16500
Pierce026,2,16500
Pierce027,5,16500
Pierce028,7,16500
Pierce029,7,16500
Pierce031,7,16500
San Juan040,6,16500
Skagit010,6,16500
Skagit021,0,16500
Skagit039,0,16500
Skagit040,6,16500
Skamania015,3,16500
Snohomish001,0,16500
Snohomish010,0,16500
